,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfVaporization Value (kJ / mol),EnthalpyOfVaporization Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
4673,906532cef20b4e7ba5ddc96e972ac329,298.15,101.0,Liquid,2,CCCCC,Solvent,0.09040000000000004,,CCCOC=O,Solvent,0.9096,,,,,,,,,,0.388,0.0025,,,,,10.1016/j.fluid.2013.11.026
4674,bdef45a704ef4ecc9290b551eb20530e,298.15,101.0,Liquid,2,CCCCC,Solvent,0.034499999999999975,,CCCOC=O,Solvent,0.9655,,,,,,,,,,0.185,0.002,,,,,10.1016/j.fluid.2013.11.026
4675,1817ecd28b1742c8b6bc4ae44050fac0,291.15,101.0,Liquid,1,CCCCC,Solvent,1.0,,,,,,,,,,,,,,,,0.6278600000000002,0.00011500000000000003,,,10.1016/j.fluid.2013.11.026
4676,b59b467aa509491cb864914942dacfd9,291.15,101.0,Liquid,2,CCCCC,Solvent,0.9518,,CCCCOC=O,Solvent,0.0482,,,,,,,,,,,,0.6400100000000002,0.00014000000000000004,,,10.1016/j.fluid.2013.11.026
4677,15010e3b0ba6421f94a692ffa337d84c,291.15,101.0,Liquid,2,CCCCC,Solvent,0.8971,,CCCCOC=O,Solvent,0.1029,,,,,,,,,,,,0.6541000000000001,0.00015000000000000004,,,10.1016/j.fluid.2013.11.026
4678,671e463317a442cd86e520d37fc7f183,291.15,101.0,Liquid,2,CCCCC,Solvent,0.8459,,CCCCOC=O,Solvent,0.1541,,,,,,,,,,,,0.6675900000000002,0.00015500000000000003,,,10.1016/j.fluid.2013.11.026
4679,301f80d823dc44c4b48bab16d67b27f6,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7972,,CCCCOC=O,Solvent,0.2028,,,,,,,,,,,,0.6804100000000002,0.00016500000000000005,,,10.1016/j.fluid.2013.11.026
4680,8989d4a8211c494182769e47c6b09e4a,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7001,,CCCCOC=O,Solvent,0.2999,,,,,,,,,,,,0.7063500000000001,0.00018000000000000004,,,10.1016/j.fluid.2013.11.026
4681,8be622c240b44726a42028b5d6ec5c5f,291.15,101.0,Liquid,2,CCCCC,Solvent,0.6514,,CCCCOC=O,Solvent,0.3486,,,,,,,,,,,,0.7195300000000001,0.00019500000000000005,,,10.1016/j.fluid.2013.11.026
4682,ac530185b2b94565a47c66420ddd5f09,291.15,101.0,Liquid,2,CCCCC,Solvent,0.5469999999999999,,CCCCOC=O,Solvent,0.453,,,,,,,,,,,,0.7478800000000002,0.00022500000000000005,,,10.1016/j.fluid.2013.11.026
4683,4c246e98a74e443b97eaa3cab88bec6e,291.15,101.0,Liquid,2,CCCCC,Solvent,0.4971,,CCCCOC=O,Solvent,0.5029,,,,,,,,,,,,0.7614300000000002,0.00024500000000000005,,,10.1016/j.fluid.2013.11.026
4684,012b9ddf97c04ea4b2629e580884852f,291.15,101.0,Liquid,2,CCCCC,Solvent,0.40259999999999996,,CCCCOC=O,Solvent,0.5974,,,,,,,,,,,,0.7869600000000002,0.00029000000000000006,,,10.1016/j.fluid.2013.11.026
4685,266ebfe3e8bf40d1a0901a34a0cb932a,291.15,101.0,Liquid,2,CCCCC,Solvent,0.30000000000000004,,CCCCOC=O,Solvent,0.7,,,,,,,,,,,,0.8147900000000001,0.00034500000000000004,,,10.1016/j.fluid.2013.11.026
4686,adda7fc58a854121b90e1d804cd6a6ad,291.15,101.0,Liquid,2,CCCCC,Solvent,0.1926,,CCCCOC=O,Solvent,0.8074,,,,,,,,,,,,0.8438100000000002,0.00042000000000000007,,,10.1016/j.fluid.2013.11.026
4687,19e43ff24938463d8f5b9e0703936115,291.15,101.0,Liquid,2,CCCCC,Solvent,0.10340000000000005,,CCCCOC=O,Solvent,0.8966,,,,,,,,,,,,0.8684000000000002,0.0004950000000000001,,,10.1016/j.fluid.2013.11.026
4688,47fd89dbc9604b6cbca165a1af44fd97,291.15,101.0,Liquid,2,CCCCC,Solvent,0.05479999999999996,,CCCCOC=O,Solvent,0.9452,,,,,,,,,,,,0.8810400000000002,0.0005400000000000001,,,10.1016/j.fluid.2013.11.026
4689,e59fc9a84fda4a07ae58e877388b134a,291.15,101.0,Liquid,1,CCCCOC=O,Solvent,1.0,,,,,,,,,,,,,,,,0.8958600000000002,0.0005900000000000001,,,10.1016/j.fluid.2013.11.026
4690,7badb18dfe3149fcbdbe32de98ab662a,298.15,101.0,Liquid,1,CCCCC,Solvent,1.0,,,,,,,,,,,,,,,,0.6208900000000002,0.00011500000000000003,,,10.1016/j.fluid.2013.11.026
4691,ae3f794fbafb4e50a75c7f78b97ab884,298.15,101.0,Liquid,2,CCCCC,Solvent,0.9416,,CCCCOC=O,Solvent,0.0584,,,,,,,,,,,,0.6355700000000002,0.00014500000000000003,,,10.1016/j.fluid.2013.11.026
4692,7a0e7057b4bd44a6866b90ed9fba3f97,298.15,101.0,Liquid,2,CCCCC,Solvent,0.8853,,CCCCOC=O,Solvent,0.1147,,,,,,,,,,,,0.6500900000000002,0.00015000000000000004,,,10.1016/j.fluid.2013.11.026
4693,5b973f28cfbd481897e4c0bb48218ed8,298.15,101.0,Liquid,2,CCCCC,Solvent,0.8064,,CCCCOC=O,Solvent,0.1936,,,,,,,,,,,,0.6709100000000001,0.00016000000000000004,,,10.1016/j.fluid.2013.11.026
4694,6c78545505c14d028494ee5d1ecbce77,298.15,101.0,Liquid,2,CCCCC,Solvent,0.6990000000000001,,CCCCOC=O,Solvent,0.301,,,,,,,,,,,,0.6994600000000002,0.00018000000000000004,,,10.1016/j.fluid.2013.11.026
4695,516f37849fea44a388cc1e7e4da1ba85,298.15,101.0,Liquid,2,CCCCC,Solvent,0.657,,CCCCOC=O,Solvent,0.343,,,,,,,,,,,,0.7108000000000001,0.00019000000000000004,,,10.1016/j.fluid.2013.11.026
4696,d744a1cae6f64f7b9ad0a2173d5ab5dd,298.15,101.0,Liquid,2,CCCCC,Solvent,0.6113999999999999,,CCCCOC=O,Solvent,0.3886,,,,,,,,,,,,0.7231500000000002,0.00020500000000000005,,,10.1016/j.fluid.2013.11.026
4697,ced75e9b3a6c45f9ba46f045252e297f,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5479,,CCCCOC=O,Solvent,0.4521,,,,,,,,,,,,0.7404500000000003,0.00022500000000000005,,,10.1016/j.fluid.2013.11.026
4698,a65a1931743e4c4ab03425c4c7a592e2,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5042,,CCCCOC=O,Solvent,0.4958,,,,,,,,,,,,0.7523000000000001,0.00024000000000000006,,,10.1016/j.fluid.2013.11.026
4699,11776d26275c4dabb4e92ca9e4536e59,298.15,101.0,Liquid,2,CCCCC,Solvent,0.4558,,CCCCOC=O,Solvent,0.5442,,,,,,,,,,,,0.7654900000000002,0.0002600000000000001,,,10.1016/j.fluid.2013.11.026
4700,9f2ff2361d5e41fd9e1bb02507389c19,298.15,101.0,Liquid,2,CCCCC,Solvent,0.35229999999999995,,CCCCOC=O,Solvent,0.6477,,,,,,,,,,,,0.7935500000000001,0.00031500000000000007,,,10.1016/j.fluid.2013.11.026
4701,f817f4b8f50e4bec8a1b8dcb6f9d2bde,298.15,101.0,Liquid,2,CCCCC,Solvent,0.2471,,CCCCOC=O,Solvent,0.7529,,,,,,,,,,,,0.8221800000000001,0.0003750000000000001,,,10.1016/j.fluid.2013.11.026
4702,a0199225b6d74cd696686209ec48f947,298.15,101.0,Liquid,2,CCCCC,Solvent,0.10070000000000001,,CCCCOC=O,Solvent,0.8993,,,,,,,,,,,,0.8615300000000001,0.0004900000000000001,,,10.1016/j.fluid.2013.11.026
4703,fec2246dc22f444381333dc85b92c402,298.15,101.0,Liquid,1,CCCCOC=O,Solvent,1.0,,,,,,,,,,,,,,,,0.8884700000000002,0.0005800000000000001,,,10.1016/j.fluid.2013.11.026
4704,9064eb2c33234c0b907308d828f0fdbf,291.15,101.0,Liquid,2,CCCCC,Solvent,0.9339,,CCCCOC=O,Solvent,0.0661,,,,,,,,,,0.324,0.002,,,,,10.1016/j.fluid.2013.11.026
4705,3b893e68cdc346b8b66237eb748f3d73,291.15,101.0,Liquid,2,CCCCC,Solvent,0.8746,,CCCCOC=O,Solvent,0.1254,,,,,,,,,,0.515,0.0025,,,,,10.1016/j.fluid.2013.11.026
4706,3b397ee309a84495a264f678e01e140c,291.15,101.0,Liquid,2,CCCCC,Solvent,0.8164,,CCCCOC=O,Solvent,0.1836,,,,,,,,,,0.667,0.003,,,,,10.1016/j.fluid.2013.11.026
4707,1dd99aaac00646f5b595ea83fd9139ec,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7679,,CCCCOC=O,Solvent,0.2321,,,,,,,,,,0.779,0.0035,,,,,10.1016/j.fluid.2013.11.026
4708,516926754e124c658a9b591f3de6051c,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7154,,CCCCOC=O,Solvent,0.2846,,,,,,,,,,0.854,0.0035,,,,,10.1016/j.fluid.2013.11.026
4709,87c76a1d6c544850b00431c871adee0a,291.15,101.0,Liquid,2,CCCCC,Solvent,0.6649,,CCCCOC=O,Solvent,0.3351,,,,,,,,,,0.896,0.004,,,,,10.1016/j.fluid.2013.11.026
4710,2619e09c047341428a262635bcc15423,291.15,101.0,Liquid,2,CCCCC,Solvent,0.6168,,CCCCOC=O,Solvent,0.3832,,,,,,,,,,0.919,0.004,,,,,10.1016/j.fluid.2013.11.026
4711,c4504581a9f34e5f97d79cddb97a2c5c,291.15,101.0,Liquid,2,CCCCC,Solvent,0.5724,,CCCCOC=O,Solvent,0.4276,,,,,,,,,,0.924,0.004,,,,,10.1016/j.fluid.2013.11.026
4712,b83db55bec2a4007a8079c606dffd7b2,291.15,101.0,Liquid,2,CCCCC,Solvent,0.5296000000000001,,CCCCOC=O,Solvent,0.4704,,,,,,,,,,0.915,0.004,,,,,10.1016/j.fluid.2013.11.026
4713,27108781fd964c018ffc2ce0c12ddc59,291.15,101.0,Liquid,2,CCCCC,Solvent,0.49050000000000005,,CCCCOC=O,Solvent,0.5095,,,,,,,,,,0.902,0.004,,,,,10.1016/j.fluid.2013.11.026
4714,325738ef4efd43ffb9f32b6984be4e1f,291.15,101.0,Liquid,2,CCCCC,Solvent,0.4413,,CCCCOC=O,Solvent,0.5587,,,,,,,,,,0.872,0.004,,,,,10.1016/j.fluid.2013.11.026
4715,c66c7d7ba21647dcbd0acb04aaec0228,291.15,101.0,Liquid,2,CCCCC,Solvent,0.3879,,CCCCOC=O,Solvent,0.6121,,,,,,,,,,0.822,0.0035,,,,,10.1016/j.fluid.2013.11.026
4716,ceb72ad8d2e2476abb0bda0b347eda0c,291.15,101.0,Liquid,2,CCCCC,Solvent,0.33340000000000003,,CCCCOC=O,Solvent,0.6666,,,,,,,,,,0.745,0.0035,,,,,10.1016/j.fluid.2013.11.026
4717,85bf3ac944b047d49b7f3e40bead75f4,291.15,101.0,Liquid,2,CCCCC,Solvent,0.27280000000000004,,CCCCOC=O,Solvent,0.7272,,,,,,,,,,0.637,0.003,,,,,10.1016/j.fluid.2013.11.026
4718,db0d0e1b824642a78043911cd9b1fcf3,291.15,101.0,Liquid,2,CCCCC,Solvent,0.20099999999999996,,CCCCOC=O,Solvent,0.799,,,,,,,,,,0.493,0.0025,,,,,10.1016/j.fluid.2013.11.026
4719,01a51b8fa5a84694a01cb2f3b831c8e3,291.15,101.0,Liquid,2,CCCCC,Solvent,0.12980000000000003,,CCCCOC=O,Solvent,0.8702,,,,,,,,,,0.318,0.002,,,,,10.1016/j.fluid.2013.11.026
4720,7b6896afa7f844d585618f7afa768985,291.15,101.0,Liquid,2,CCCCC,Solvent,0.06279999999999997,,CCCCOC=O,Solvent,0.9372,,,,,,,,,,0.165,0.0015,,,,,10.1016/j.fluid.2013.11.026
4721,fd18ca3e87164199aefbccf04e31fc07,298.15,101.0,Liquid,2,CCCCC,Solvent,0.9529,,CCCCOC=O,Solvent,0.0471,,,,,,,,,,0.313,0.0025,,,,,10.1016/j.fluid.2013.11.026
4722,25a887ad62d64cf596c2d38061ae0dd7,298.15,101.0,Liquid,2,CCCCC,Solvent,0.9059,,CCCCOC=O,Solvent,0.0941,,,,,,,,,,0.544,0.0025,,,,,10.1016/j.fluid.2013.11.026
4723,74f0b63708384aba95a030048ec8ac77,298.15,101.0,Liquid,2,CCCCC,Solvent,0.8394,,CCCCOC=O,Solvent,0.1606,,,,,,,,,,0.74,0.0035,,,,,10.1016/j.fluid.2013.11.026
4724,e3c575b796604ce8adefb796d72cc9f8,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7726999999999999,,CCCCOC=O,Solvent,0.2273,,,,,,,,,,0.87,0.004,,,,,10.1016/j.fluid.2013.11.026
4725,81bc833ab54641cb9ced7fca707bc83b,298.15,101.0,Liquid,2,CCCCC,Solvent,0.7097,,CCCCOC=O,Solvent,0.2903,,,,,,,,,,0.954,0.004,,,,,10.1016/j.fluid.2013.11.026
4726,c42fd31c4a724f12a75ecca65cec937f,298.15,101.0,Liquid,2,CCCCC,Solvent,0.6476999999999999,,CCCCOC=O,Solvent,0.3523,,,,,,,,,,0.996,0.0045,,,,,10.1016/j.fluid.2013.11.026
4727,d13ceafdf3b74ce18c78b88e1dcc5df9,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5898,,CCCCOC=O,Solvent,0.4102,,,,,,,,,,1.004,0.0045,,,,,10.1016/j.fluid.2013.11.026
4728,d5fb47951d4f4f489d789a82ee89bf30,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5388999999999999,,CCCCOC=O,Solvent,0.4611,,,,,,,,,,0.988,0.004,,,,,10.1016/j.fluid.2013.11.026
4729,52c27b24c3484070a430678fe24461ca,298.15,101.0,Liquid,2,CCCCC,Solvent,0.49050000000000005,,CCCCOC=O,Solvent,0.5095,,,,,,,,,,0.959,0.004,,,,,10.1016/j.fluid.2013.11.026
4730,837cdd1e9f3f45e6ad3d569b711f60db,298.15,101.0,Liquid,2,CCCCC,Solvent,0.48340000000000005,,CCCCOC=O,Solvent,0.5166,,,,,,,,,,0.943,0.004,,,,,10.1016/j.fluid.2013.11.026
4731,bf9a72eb92f945afa8fc2086abf0db7d,298.15,101.0,Liquid,2,CCCCC,Solvent,0.4327,,CCCCOC=O,Solvent,0.5673,,,,,,,,,,0.905,0.004,,,,,10.1016/j.fluid.2013.11.026
4732,7a69259c06b64e5bb1babc6d5d7dc841,298.15,101.0,Liquid,2,CCCCC,Solvent,0.37629999999999997,,CCCCOC=O,Solvent,0.6237,,,,,,,,,,0.845,0.0035,,,,,10.1016/j.fluid.2013.11.026
4733,aea5c8db485e4ecba5b32f4bd1c3526b,298.15,101.0,Liquid,2,CCCCC,Solvent,0.31379999999999997,,CCCCOC=O,Solvent,0.6862,,,,,,,,,,0.742,0.0035,,,,,10.1016/j.fluid.2013.11.026
4734,39825c43ed2849c1b94ddd39ce3aae97,298.15,101.0,Liquid,2,CCCCC,Solvent,0.246,,CCCCOC=O,Solvent,0.754,,,,,,,,,,0.632,0.003,,,,,10.1016/j.fluid.2013.11.026
4735,c2ecd593f74844fead1be69cede52bf9,298.15,101.0,Liquid,2,CCCCC,Solvent,0.18259999999999998,,CCCCOC=O,Solvent,0.8174,,,,,,,,,,0.503,0.0025,,,,,10.1016/j.fluid.2013.11.026
4736,e9df12d63a074de3a93291294f4bab73,298.15,101.0,Liquid,2,CCCCC,Solvent,0.11970000000000003,,CCCCOC=O,Solvent,0.8803,,,,,,,,,,0.341,0.002,,,,,10.1016/j.fluid.2013.11.026
4737,4ec56e3df0994394973cd62cadee0456,298.15,101.0,Liquid,2,CCCCC,Solvent,0.05230000000000001,,CCCCOC=O,Solvent,0.9477,,,,,,,,,,0.168,0.0015,,,,,10.1016/j.fluid.2013.11.026
4738,37599f4baddd4d56a3fa2c0188e6001e,283.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1806100000000002,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4739,f4a4f606667d417f977b4e85f290fd39,288.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1759700000000004,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4740,587d26d36fde4a098889187053e415ca,293.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1710000000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4741,3bac1d7a39e749c183009ede45635bd3,298.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1662400000000004,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4742,0ecfdd4acf0a48da954cd938a8af1ba4,303.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1615900000000001,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4743,4df8fee7b5f842a89b5f7f2eee1113f4,308.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.15684,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4744,5a30da0740034a5b9162b2b7fc9057d0,313.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1520500000000002,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4745,e745d324c35a451b84ca55325c6ebbf4,318.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1471500000000003,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4746,6bee11dc5def4613917ea9639c0eb065,323.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1423400000000001,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4747,beff0848e3b04be996795f83fcd02473,328.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1375600000000001,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4748,1e1ac3d60ccd4a069cf6804d794bd4db,333.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1327600000000002,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4749,5ec5ffc2b91c4151b212558b89dec43d,338.15,100.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1279700000000004,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4750,09280c3679d34000867dbed3a7d77ba0,283.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1817800000000003,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4751,580682633ba14a4699ee92e0ee6c257a,288.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1770400000000003,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4752,d13a694de49445e6a670c07d5fc7dc79,293.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1722800000000002,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4753,0eea4543b29f46b886067ab80de2f725,298.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1675200000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4754,b42aba8716a4415ea25f428f3146e9ed,303.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1627700000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4755,bf68213ec2514ce59a4b2b234d9d1d35,308.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1580300000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4756,f55127db8b3a44af9749e7ae19a6e400,313.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1533000000000002,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4757,d45817bdd84645469fd9e06f3c3ce1d4,318.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1485600000000002,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4758,707e69904fb4471881fb7f9c8f60b4ea,323.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1437900000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4759,96e85e3fdeef44fd9d18876f93e05c9e,328.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1390200000000001,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4760,997d770d6dfe41b0a567f2d1aaf67596,333.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1342400000000004,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4761,c6e95f3eb98847df9993e53d135d79f7,338.15,2000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1294700000000002,0.00011500000000000003,,,10.1016/j.fluid.2016.10.026
4762,293fa2a42e834530886640fa6e383d2a,283.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1834400000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4763,13221b5e0be74030b4c12f0b2317f84e,288.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1787300000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4764,fc6bcba592e2423fafc3fc55745fab0e,293.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1740200000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4765,6450c994f96f46c2bbda9c7ea3286575,298.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1692800000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4766,02d89c308a0745d2aa8012c7e74db676,303.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1646,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4767,3edae55dc5fa407ca2b86c8d8b40d9f1,308.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1598900000000003,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4768,d7be6ea51c9f416587488c9597982d1d,313.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1551900000000004,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4769,f0d1cac965824ee7bac800fca920b80c,318.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1504900000000002,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4770,256f46767cf248319e99c5524a659376,323.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1457800000000002,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4771,1ee440f534eb422590c96086e383537b,328.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1410600000000002,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4772,86bd3fc4763647adb76b6655c54c9e78,333.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1363300000000003,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4773,331df5a096364e15a6e8de683aee49c4,338.15,5000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1316100000000002,0.00012000000000000003,,,10.1016/j.fluid.2016.10.026
4774,c4ae2275822d4d9b9bacdb4db9ca4734,283.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1845400000000001,0.00013500000000000003,,,10.1016/j.fluid.2016.10.026
4775,8c7bcbc908d24894907a5f1e37f727ef,288.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1798500000000003,0.00013500000000000003,,,10.1016/j.fluid.2016.10.026
4776,25b37a40ee194f5daf032dd1df3ba39b,293.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1751600000000004,0.00013500000000000003,,,10.1016/j.fluid.2016.10.026
4777,911740377fa4448fa734ac60c16cadf2,298.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1704600000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4778,f087d07849ca464da6d81afeaef2b526,303.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1657900000000003,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4779,07eb70d87f4549f78dd8fe7e78da9efb,308.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.16111,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4780,e7dfde42e93543c4bdeb99bdec923040,313.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1564500000000004,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4781,981b37821cd4437f923130465a5a4021,318.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1517700000000002,0.00013000000000000004,,,10.1016/j.fluid.2016.10.026
4782,0dd7b1bf1aef4a3286feb32c755a1c9f,323.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1470900000000002,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4783,af006bdd5278457a9e69dc34ec9aeee8,328.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1423900000000005,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4784,c3c9a58a6431451492cce0f578232baf,333.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1377000000000004,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4785,f64c31818a784e5b8bd7e6ea541fe2d2,338.15,7000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1330100000000003,0.00012500000000000003,,,10.1016/j.fluid.2016.10.026
4786,73fd461f9f134bd9a10f9dc460fc409d,283.15,10000.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,,,1.1861700000000004,0.00014000000000000004,,,10.1016/j.fluid.2016.10.026
