Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,SolvationFreeEnergy Value (kJ / mol),SolvationFreeEnergy Uncertainty (kJ / mol),Source
2bb87fece6944596a67b199214f12b9b,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCO,Solute,,1,-11.422320000000001,0.8368000000000001,10.13020/3eks-j059
bab13a3b6f8d4cb9926117c12db64ba2,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(C)O,Solute,,1,-9.916080000000001,0.8368000000000001,10.13020/3eks-j059
e65449ca8f794857bec7b3774e41ae2d,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCO,Solute,,1,-14.727680000000001,0.8368000000000001,10.13020/3eks-j059
4a5c2d1b0ac54bc69169c75f58e59eca,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(C)(C)O,Solute,,1,-12.259120000000001,0.8368000000000001,10.13020/3eks-j059
7970123a7ec64529bdaa26404cc1ff07,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCO,Solute,,1,-15.10424,0.8368000000000001,10.13020/3eks-j059
51cc7a9d84754b38984ef0a4233d4eb8,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Oc1ccccc1,Solute,,1,-23.30488,0.8368000000000001,10.13020/3eks-j059
609ab0cc5193447ba415e021a71af85d,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCCO,Solute,,1,-22.21704,0.8368000000000001,10.13020/3eks-j059
ab8235127e17446bb4ae0ccec271bbf9,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccccc1O,Solute,,1,-25.18768,0.8368000000000001,10.13020/3eks-j059
231fe1e0ec174c39b203868d3bba8d34,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1cccc(O)c1,Solute,,1,-21.756800000000002,0.8368000000000001,10.13020/3eks-j059
9d7b61f4852d44b9b8bff94b2c9bbbac,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-24.64376,0.8368000000000001,10.13020/3eks-j059
d7be8f34e797494bad261beea7549201,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCCCO,Solute,,1,-25.18768,0.8368000000000001,10.13020/3eks-j059
a3b252cfafcd426b8ec93427af964499,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,C1COCCO1,Solute,,1,-17.44728,0.8368000000000001,10.13020/3eks-j059
13741482b721414e942b23fd3426f024,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCOCC,Solute,,1,-12.67752,0.8368000000000001,10.13020/3eks-j059
d3a8b315948846bfb842afba84eadc2e,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,COc1ccccc1,Solute,,1,-22.50992,0.8368000000000001,10.13020/3eks-j059
9090b2a947444680a26ea69dcdf6a15f,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,O=Cc1ccccc1,Solute,,1,-23.89064,0.8368000000000001,10.13020/3eks-j059
8b76ef420cab4810acde58a0e8dd6751,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(C)=O,Solute,,1,-11.17128,0.8368000000000001,10.13020/3eks-j059
6f608d6fd6844ebebee17362313ae433,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCC(C)=O,Solute,,1,-14.56032,0.8368000000000001,10.13020/3eks-j059
9a91f449960b48f0a89d50d04eeba04c,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCC(C)=O,Solute,,1,-17.530960000000004,0.8368000000000001,10.13020/3eks-j059
2bbab9ffd41c46bd8aa2153d41a2757a,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCC(=O)CC,Solute,,1,-17.9912,0.8368000000000001,10.13020/3eks-j059
859673400e624f20aba9ba5a83c47641,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCC(C)=O,Solute,,1,-19.95768,0.8368000000000001,10.13020/3eks-j059
d9752197794a46de84dd646a3c01b507,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(=O)C(C)(C)C,Solute,,1,-18.493280000000002,0.8368000000000001,10.13020/3eks-j059
83e9bae2eddc4e42830a5c809324cd6e,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCC(C)=O,Solute,,1,-22.88648,0.8368000000000001,10.13020/3eks-j059
eae3d181a21f4e7086bdc2f228b24b32,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(=O)c1ccccc1,Solute,,1,-26.31736,0.8368000000000001,10.13020/3eks-j059
7381cd2afc23486f91ed4f8d242379b4,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(=O)O,Solute,,1,-7.23832,0.8368000000000001,10.13020/3eks-j059
712f35b7e902456da04272a38180b0e7,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCC(=O)O,Solute,,1,-15.81552,0.8368000000000001,10.13020/3eks-j059
5608a72c02b54adbac6cce63a69bf34b,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,COC(C)=O,Solute,,1,-12.803040000000001,0.8368000000000001,10.13020/3eks-j059
3e25f6ac168f4e969d125e5ddadcf4f2,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCC(=O)OC,Solute,,1,-15.52264,0.8368000000000001,10.13020/3eks-j059
c34a73ba3e8a48fca4c3976e0ba8c88a,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCOC(C)=O,Solute,,1,-14.895040000000002,0.8368000000000001,10.13020/3eks-j059
68798fee094f4ab6af134c8d0241e177,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCOC(C)=O,Solute,,1,-18.242240000000002,0.8368000000000001,10.13020/3eks-j059
ee69dcb2f087426d84635faff32b16aa,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCC(=O)OC,Solute,,1,-21.08736,0.8368000000000001,10.13020/3eks-j059
57ccdf8ecd6141b694cfc012d4dec3a8,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCOC(C)=O,Solute,,1,-20.668960000000002,0.8368000000000001,10.13020/3eks-j059
6843b66683e54c778be231cf956645ec,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCC(=O)OC,Solute,,1,-24.058,0.8368000000000001,10.13020/3eks-j059
10af979aa2174fdb8e9a356382322357,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCCCOC(C)=O,Solute,,1,-23.89064,0.8368000000000001,10.13020/3eks-j059
da283d9d5a954bef932d2a24d9cf697c,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCN,Solute,,1,-8.53536,0.8368000000000001,10.13020/3eks-j059
be1c755d3789412ea7c5f189e973433c,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CN(C)C,Solute,,1,-11.00392,0.8368000000000001,10.13020/3eks-j059
1c36905e08b3496b9caba3cda807e9b4,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCNCC,Solute,,1,-15.10424,0.8368000000000001,10.13020/3eks-j059
c2e0930acb4e47d5a4124c2252a19d7d,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,c1ccncc1,Solute,,1,-17.9912,0.8368000000000001,10.13020/3eks-j059
fcf945a858cd4f1fa5b27b7c829b3b56,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Nc1ccccc1,Solute,,1,-23.095679999999998,0.8368000000000001,10.13020/3eks-j059
c42370b6f9484903924b1882357ae13c,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccccn1,Solute,,1,-21.1292,0.8368000000000001,10.13020/3eks-j059
d1b29e3e3438430998428c94c2576791,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1cccnc1,Solute,,1,-21.50576,0.8368000000000001,10.13020/3eks-j059
bce1877ef2734a4c9882a548030db7b0,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccncc1,Solute,,1,-21.882320000000004,0.8368000000000001,10.13020/3eks-j059
031b6663aec541be8471119d646819aa,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CNc1ccccc1,Solute,,1,-26.484720000000003,0.8368000000000001,10.13020/3eks-j059
bfec12b577cf42769e3567ed88b02e33,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1cccc(C)n1,Solute,,1,-23.05384,0.8368000000000001,10.13020/3eks-j059
4608fbe67c0a449ebc06661b1346b707,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC#N,Solute,,1,-7.82408,0.8368000000000001,10.13020/3eks-j059
39c36ecaff5842d2b171dabef79d315d,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,N#Cc1ccccc1,Solute,,1,-23.179360000000003,0.8368000000000001,10.13020/3eks-j059
edff4ac87df741c4bb9501869af9b8ca,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCC[N+](=O)[O-],Solute,,1,-16.98704,0.8368000000000001,10.13020/3eks-j059
fb93f22dcd994c55af0d199dedf9c96f,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,O=[N+]([O-])c1ccccc1,Solute,,1,-27.69808,0.8368000000000001,10.13020/3eks-j059
4b4ba33ac1e842159de3f9e318837cef,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccccc1[N+](=O)[O-],Solute,,1,-28.074640000000002,0.8368000000000001,10.13020/3eks-j059
eeef1bba6495428688093251bae82d7b,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCS,Solute,,1,-13.05408,0.8368000000000001,10.13020/3eks-j059
929ac2d9d1d24fbe9e06ddf033f2f4ca,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CSc1ccccc1,Solute,,1,-23.681440000000002,0.8368000000000001,10.13020/3eks-j059
b008874bfcf449cba48296da674bde35,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,O=Cc1cccc(O)c1,Solute,,1,-28.78592,0.8368000000000001,10.13020/3eks-j059
bb3b79ee45354ca780d4d8abd5c79d22,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,O=Cc1ccc(O)cc1,Solute,,1,-30.082960000000003,0.8368000000000001,10.13020/3eks-j059
7730ce239386408e8a67de7623a0c8ac,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Fc1ccccc1,Solute,,1,-15.02056,0.8368000000000001,10.13020/3eks-j059
771f49b67fe149cc94927c3f0c5614ed,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CC(Cl)(Cl)Cl,Solute,,1,-17.07072,0.8368000000000001,10.13020/3eks-j059
069a4d4bd8b24cb0bd718cd9bc08a20d,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,ClC=C(Cl)Cl,Solute,,1,-17.949360000000002,0.8368000000000001,10.13020/3eks-j059
d4cc8414308c483f882a770eb3f66f9b,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Clc1ccccc1,Solute,,1,-21.3384,0.8368000000000001,10.13020/3eks-j059
4cdee30ff9d94448be7b89b32954e5b9,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Clc1ccc(Cl)cc1,Solute,,1,-24.64376,0.8368000000000001,10.13020/3eks-j059
f5a236428ffe4fad86651a78b0506e4f,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Brc1ccccc1,Solute,,1,-22.13336,0.8368000000000001,10.13020/3eks-j059
450f430cce2c4b9f918df2238596428f,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,OCC(F)(F)F,Solute,,1,-6.4015200000000005,0.8368000000000001,10.13020/3eks-j059
a4c418b7f4da4fd89ff107e10d742242,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Oc1ccc(Br)cc1,Solute,,1,-29.87376,0.8368000000000001,10.13020/3eks-j059
bbe79eeddc314cc5a53a0a40af4a7a14,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,O,Solute,,1,-1.63176,0.8368000000000001,10.13020/3eks-j059
59996bb7aacb464cb0f53c0a93634151,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,COP(=O)(OC)OC,Solute,,1,-23.72328,0.8368000000000001,10.13020/3eks-j059
3305cd4edf3a450d97002110990ae346,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCOP(=O)(OCC)OCC,Solute,,1,-31.7984,0.8368000000000001,10.13020/3eks-j059
c014bc9081204584a5f5b093800351ff,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCCOP(=O)(OCCC)OCCC,Solute,,1,-32.25864,0.8368000000000001,10.13020/3eks-j059
a1b753c2e9b941f79f1d7bb8234fa384,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,COC(=O)c1ccccc1,Solute,,1,-29.32984,0.8368000000000001,10.13020/3eks-j059
9c46b0ad39da498f9757d7fc705fca07,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,C1CCOCC1,Solute,,1,-18.45144,0.8368000000000001,10.13020/3eks-j059
b46b9e22afcd4c29a11a41c6fd3c7cd6,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CCOc1ccccc1,Solute,,1,-25.104,0.8368000000000001,10.13020/3eks-j059
0099e147335047238a04cb7a70b95d72,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,FC(F)(Cl)Cl,Solute,,1,-7.573040000000001,0.8368000000000001,10.13020/3eks-j059
15f7df439ae64065b67979fa551e0ecc,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,FC(Cl)(Cl)Cl,Solute,,1,-11.00392,0.8368000000000001,10.13020/3eks-j059
a7589587ab9c43b9806f3a15b2d01a6e,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,N#Cc1cc(Br)c(O)c(Br)c1,Solute,,1,-28.57672,0.8368000000000001,10.13020/3eks-j059
623b876b82284c7996e39e212dc413b9,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-11.966239999999999,0.8368000000000001,10.13020/3eks-j059
4c3202392e3a400ea00e5afb7284ea0c,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,CN(C)C=O,Solute,,1,-15.98288,0.8368000000000001,10.13020/3eks-j059
558a9b0fd21d49e0899ce3520de65292,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,c1cc[nH]c1,Solute,,1,-15.77368,0.8368000000000001,10.13020/3eks-j059
68bc96d3704046f4aa4b6d5247c8fb91,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,c1ccc2ncccc2c1,Solute,,1,-30.87792,0.8368000000000001,10.13020/3eks-j059
027d84989ddb4beca2bd4dc9171ebbaa,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,NC(=O)c1ccccc1,Solute,,1,-36.484480000000005,0.8368000000000001,10.13020/3eks-j059
82a408c54dcc45ef9a2f4843e974ab7e,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccccc1N,Solute,,1,-26.944960000000002,0.8368000000000001,10.13020/3eks-j059
a828868566de47efac5cd8aef18c795b,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1cccc(N)c1,Solute,,1,-27.07048,0.8368000000000001,10.13020/3eks-j059
df7a8f280a0b4041a259c604b307c9a2,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Cc1ccc(N)cc1,Solute,,1,-26.3592,0.8368000000000001,10.13020/3eks-j059
8d1484f7229047ad9436e2339865846e,298.0,101.325,Liquid,2,C1CCCCC1,Solvent,1.0,,Ic1ccccc1,Solute,,1,-26.19184,0.8368000000000001,10.13020/3eks-j059
764824f160c94b01aa9cb55d350035e4,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,CCCCCCCC,Solute,,1,-19.120880000000003,0.8368000000000001,10.13020/3eks-j059
3f08c4d4bb1b425dbd953b578332a34f,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,Cc1ccccc1,Solute,,1,-21.1292,0.8368000000000001,10.13020/3eks-j059
601499cd756f4909ae213cad6535860a,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,CCO,Solute,,1,-18.45144,0.8368000000000001,10.13020/3eks-j059
d3d9c76860ea4f98b0b970759aacb450,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,C1COCCO1,Solute,,1,-20.710800000000003,0.8368000000000001,10.13020/3eks-j059
a7bd8e9aa61a44ebacfd79449c5744c5,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,CCC(C)=O,Solute,,1,-18.493280000000002,0.8368000000000001,10.13020/3eks-j059
4e15c76a58d5462383db9ce1062afc74,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,CC(=O)O,Solute,,1,-26.90312,0.8368000000000001,10.13020/3eks-j059
705a3be63cb841ce82817c01d5d25fc6,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,CCC(=O)O,Solute,,1,-30.04112,0.8368000000000001,10.13020/3eks-j059
505a2cb4f1244da0b1532c3fab0a9044,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,C[N+](=O)[O-],Solute,,1,-21.29656,0.8368000000000001,10.13020/3eks-j059
70fe549646a14083a75b5848cb5a13bb,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,O=C1CCCCC1,Solute,,1,-26.150000000000002,0.8368000000000001,10.13020/3eks-j059
26d6f19f1c0d45a7b68298dc7f0e8d74,298.0,101.325,Liquid,2,O=C1CCCCC1,Solvent,1.0,,OO,Solute,,1,-38.11624,0.8368000000000001,10.13020/3eks-j059
f049466d21894b7e9d4e865d696e4148,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Cc1ccccc1,Solute,,1,-18.28408,0.8368000000000001,10.13020/3eks-j059
b0ef13f0c8e045b3be4bd232b5cba667,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Oc1ccccc1,Solute,,1,-22.50992,0.8368000000000001,10.13020/3eks-j059
0b09fe6de58c432b8da6457afc90db2a,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Cc1cccc(O)c1,Solute,,1,-21.38024,0.8368000000000001,10.13020/3eks-j059
dab25d64621045ec9655e96e7172b9e5,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-23.76512,0.8368000000000001,10.13020/3eks-j059
ed4df41bde614de08529469fbf6a66f0,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,COc1ccccc1,Solute,,1,-20.92,0.8368000000000001,10.13020/3eks-j059
6b998ae5368a4321ac4228c19e83b881,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CC(=O)c1ccccc1,Solute,,1,-26.06632,0.8368000000000001,10.13020/3eks-j059
361147a4c2704f8bb36ec2f31fc44bad,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CC(=O)O,Solute,,1,-18.786160000000002,0.8368000000000001,10.13020/3eks-j059
cdd25ab25ec44eb496beddbdb672f67a,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCC(=O)O,Solute,,1,-18.493280000000002,0.8368000000000001,10.13020/3eks-j059
5a9eafc6a9664358960f135b249cc11c,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,COC(C)=O,Solute,,1,-12.1336,0.8368000000000001,10.13020/3eks-j059
88219b49843d4e7199a03c3c90e51afc,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCC(=O)OC,Solute,,1,-14.644,0.8368000000000001,10.13020/3eks-j059
b09c8edb8f404d77a6f44076e37326c4,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCOC(C)=O,Solute,,1,-14.518480000000002,0.8368000000000001,10.13020/3eks-j059
a52f2ca97c4945e683bf630ca28b0eee,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCOC(C)=O,Solute,,1,-16.9452,0.8368000000000001,10.13020/3eks-j059
00e78ecef0f3492eb97ac8819b75b03f,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCCC(=O)OC,Solute,,1,-20.20872,0.8368000000000001,10.13020/3eks-j059
476646420fbd4829bf4e7ba133000c96,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCCOC(C)=O,Solute,,1,-19.70664,0.8368000000000001,10.13020/3eks-j059
9c121b157433419bb94523f823e3a3c8,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCCCC(=O)OC,Solute,,1,-23.05384,0.8368000000000001,10.13020/3eks-j059
0a490bdd375440d0ab41f9c6b44fe49e,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCCCOC(C)=O,Solute,,1,-22.760960000000004,0.8368000000000001,10.13020/3eks-j059
b530a6bf418d444087a8f92efd8832d4,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CCCCN,Solute,,1,-15.564480000000001,0.8368000000000001,10.13020/3eks-j059
63a883a510fd401b98d9a7f4a6c88834,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Nc1ccccc1,Solute,,1,-24.18352,0.8368000000000001,10.13020/3eks-j059
7fbd671024cc41c3a66d73b4a71fa6df,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CNc1ccccc1,Solute,,1,-26.81944,0.8368000000000001,10.13020/3eks-j059
0096016541914c949e72676b89e920d5,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,N#Cc1ccccc1,Solute,,1,-24.518240000000002,0.8368000000000001,10.13020/3eks-j059
52889d5bfc2244f59eff739706b52392,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,O=[N+]([O-])c1ccccc1,Solute,,1,-26.61024,0.8368000000000001,10.13020/3eks-j059
f2f3fd41c2e046aeb72924d4e2f1084b,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,CSc1ccccc1,Solute,,1,-23.179360000000003,0.8368000000000001,10.13020/3eks-j059
cedc687459ba4455a1f23f6e4b416c8d,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Fc1ccccc1,Solute,,1,-14.39296,0.8368000000000001,10.13020/3eks-j059
9fcf588054284be3846cb83c80d2df19,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Clc1ccccc1,Solute,,1,-19.288240000000002,0.8368000000000001,10.13020/3eks-j059
1c86a3eb26544c8dac2852d8ac56de05,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Brc1ccccc1,Solute,,1,-21.966,0.8368000000000001,10.13020/3eks-j059
ef7e66e88a0b4a7a8e9def3600339945,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,COC(=O)c1ccccc1,Solute,,1,-28.28384,0.8368000000000001,10.13020/3eks-j059
53f3f06e69e0458eab0b4d8992579cae,298.0,101.325,Liquid,2,C1CCC2CCCCC2C1,Solvent,1.0,,Ic1ccccc1,Solute,,1,-24.93664,0.8368000000000001,10.13020/3eks-j059
8e963d498e014775bc9c1dcc77193783,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCCCCC,Solute,,1,-21.67312,0.8368000000000001,10.13020/3eks-j059
b9554fa8e463497da95f7047ed6dbd9e,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,c1ccccc1,Solute,,1,-15.8992,0.8368000000000001,10.13020/3eks-j059
69b973ceab3a447dba41e4cbbdc0a263,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,Cc1ccccc1,Solute,,1,-19.455600000000004,0.8368000000000001,10.13020/3eks-j059
f01331f4f1724346b576b24383116da7,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCc1ccccc1,Solute,,1,-21.966,0.8368000000000001,10.13020/3eks-j059
e6aedf864fab4c009b6ef4a1752ece97,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CO,Solute,,1,-5.39736,0.8368000000000001,10.13020/3eks-j059
07dd90e22e0748bf92b0b004e0a1d9a0,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCO,Solute,,1,-10.20896,0.8368000000000001,10.13020/3eks-j059
2e9f86d0fced43738b3a4cbd4609a486,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCO,Solute,,1,-11.547839999999999,0.8368000000000001,10.13020/3eks-j059
af94b09173a845b8872f42e5006553f2,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCO,Solute,,1,-15.77368,0.8368000000000001,10.13020/3eks-j059
ad5c66bb901e440dadb48c22ec1e39ed,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCCO,Solute,,1,-16.40128,0.8368000000000001,10.13020/3eks-j059
4bee06bb63e44609ba6154f7857fb385,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,Oc1ccccc1,Solute,,1,-23.012,0.8368000000000001,10.13020/3eks-j059
12c2529dfad549c5a1a77c5d5a401868,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCCCO,Solute,,1,-20.79448,0.8368000000000001,10.13020/3eks-j059
7f3165eb2aee470d877fcd618d0905c1,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,Cc1ccc(O)cc1,Solute,,1,-25.104,0.8368000000000001,10.13020/3eks-j059
f3f9d820b76f482ab3efcfe4f4ab4fc0,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCCCCO,Solute,,1,-23.51408,0.8368000000000001,10.13020/3eks-j059
9cb35e3e0eac4287b934d33f906760ec,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,C1COCCO1,Solute,,1,-16.610480000000003,0.8368000000000001,10.13020/3eks-j059
de3a894b41c043a89c3c729ff3d13c2e,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CC(C)=O,Solute,,1,-10.334480000000001,0.8368000000000001,10.13020/3eks-j059
7d44314fac314ff1ba2c3c2dbc77ae48,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCC(C)=O,Solute,,1,-13.8072,0.8368000000000001,10.13020/3eks-j059
1db496076e4f4793970b44cf88c43b49,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCC(C)=O,Solute,,1,-16.44312,0.8368000000000001,10.13020/3eks-j059
07948d4d4e5c403e8a05b762283bbc96,298.0,101.325,Liquid,2,CCCCCCCCCC,Solvent,1.0,,CCCCC(C)=O,Solute,,1,-19.288240000000002,0.8368000000000001,10.13020/3eks-j059
